Dataset,n_features,Train_RMSE,Train_R2,CV_RMSE,CV_R2,Test_RMSE,Test_R2
1,7,12.59922677758396,-0.004604984523004063,9.719458215737719,,14.558520481845608,-0.19405628410670683
1,6,12.59924004573133,-0.004607100407453046,9.719733110652461,,14.558479294068372,-0.19404952786320928
1,5,12.598867877179107,-0.004547751169452496,9.720568017990084,,14.557364270314995,-0.19386663202991095
1,4,12.533674037337706,0.005821574614705005,9.711446138615951,,13.995715493260013,-0.10352080639004813
1,3,12.21958223416456,0.05502512978495011,9.515082848323123,,14.551812673147344,-0.19295621958324682
1,2,12.184413362856109,0.06045671892248883,9.495422527998985,,14.549584283586041,-0.19259088122961487
1,1,10.993822443447115,0.23509943838651914,8.987564770670296,,13.904134623367478,-0.08912629427485053
2,7,12.882958118981145,0.0008128600048201706,10.74322363269593,,13.539502335005869,-0.0006702988902398399
2,6,12.882603274673903,0.0008679018643580338,10.743681615039298,,13.538875988812283,-0.0005777177125962929
2,5,12.883692739444175,0.0006989041507940996,10.730729364471953,,13.5434073473678,-0.0012476012611313259
2,4,12.883067812094435,0.0007958445936468994,10.730699266810747,,13.542486105228663,-0.0011113932763704426
2,3,12.840006184882833,0.00746435679117452,10.618377075451567,,13.383299396662778,0.022285639932890122
2,2,12.603690477788543,0.043662679202902566,10.535254699559763,,13.185512557444943,0.05097065826668079
2,1,11.694899797075399,0.1766041835171186,9.257508816209707,,11.846714817250408,0.2339070346128277
3,7,12.08329816563976,-0.003781988491872834,9.728292799759053,,16.345219698758083,-0.011579424805723493
3,6,12.087137445029324,-0.004419961947383699,9.740889319640722,,16.342847138881226,-0.011285778270082814
3,5,12.086631485147214,-0.0043358749463937585,9.74040071966242,,16.342296966165016,-0.011217690687346682
3,4,12.086443868968553,-0.0043046953416019385,9.740514326806291,,16.342336200424317,-0.011222546115539522
3,3,12.084991568257854,-0.00406335639870492,9.7391474367345,,16.340787434652867,-0.011030887758308072
3,2,11.876443572186972,0.030291430683588638,9.676780853555963,,15.985977554744121,0.032397770620605004
3,1,11.013996979369452,0.16601484493977503,9.059276889678332,,14.490557559583502,0.2049605933805213
4,7,12.2931206592365,0.0017131742374655312,9.996341541667302,,15.522351348154933,-0.02026515351221092
4,6,12.292995887019305,0.0017334388768488473,9.995582918860606,,15.522280387157856,-0.020255825174581688
4,5,12.292287419650762,0.001848499340617149,9.994659628089703,,15.521616210735834,-0.020168516435246975
4,4,12.295158919903674,0.00138210493206814,10.00239044418117,,15.52660506473725,-0.020824413299105116
4,3,12.293693171076542,0.0016201881923524342,10.001015349988617,,15.52552136167972,-0.02068191828150634
4,2,12.289295721461652,0.0023343006480716078,9.996885208025239,,15.52227249580246,-0.02025478780132639
4,1,11.667800863163375,0.10069073472849566,9.583197842460594,,15.081139838455732,0.036911119246184176
5,7,13.192378296887739,-0.0007892232757691353,10.596058477409592,,12.30860041768497,-0.15531705597367051
5,6,13.192801445375528,-0.0008534253822491955,10.596800887995142,,12.308070415377417,-0.15521756334222103
5,5,13.192358569148466,-0.0007862301393295468,10.597890026162279,,12.306846039513317,-0.154987738503215
5,4,13.192859655935555,-0.0008622575271377553,10.57499619567009,,12.318980156198766,-0.1572664157487269
5,3,12.850472384950098,0.05041332297646306,10.397899932678975,,12.284722833516962,-0.1508389801651977
5,2,12.818180309236835,0.05517977760413684,10.379293191929667,,12.281791684614287,-0.15028986269217115
5,1,11.430144964964095,0.24872332705294742,9.805543049497464,,12.154015624540202,-0.1264798282766022
6,7,13.352471836136859,0.0010780669990978486,10.926884258114233,,11.838139474474517,-0.1446973097690285
6,6,13.352026316001417,0.001144726178869293,10.926672613146321,,11.83766142051533,-0.14460486010107565
6,5,13.35202266593136,0.0011452722969104157,10.927295317602434,,11.838003098252619,-0.14467093592954772
6,4,13.3523898819008,0.0010903292429235156,10.92155996650392,,11.838395398358909,-0.14474680378778793
6,3,13.015066679345457,0.05092397512551938,10.532582377738288,,11.581353409819302,-0.09557568811939299
6,2,12.972218190532235,0.057162826282536106,10.504134615294847,,11.57848308006794,-0.0950326991105015
6,1,11.80628818492266,0.21902889194601483,9.520152975097423,,10.868809669262632,0.03508796216503918
7,7,13.349457998637817,0.0006192646223274201,10.571497183820146,,11.916728003513835,-0.19588819138526858
7,6,13.349142347400338,0.0006665252731120619,10.571838460473566,,11.915952360497318,-0.19573251910066203
7,5,13.349159428457321,0.0006639678529418713,10.571527588337576,,11.916553121486949,-0.19585309151285712
7,4,13.348594450566125,0.0007485560727757967,10.568953037841192,,11.918539146685033,-0.19625172898096688
7,3,13.347463513072737,0.0009178687378517125,10.569767572473262,,11.916237067817132,-0.19578965895107658
7,2,13.009070617681942,0.05093436247968108,10.174095829595414,,11.655196622633214,-0.14397289060093166
7,1,11.572318831295817,0.2489921303610858,9.741492669010327,,11.353255007558538,-0.08546871133014466
8,7,13.243006550916485,-0.0037080536942628584,10.506563032629183,,12.370917267991981,-0.03430193326359943
8,6,13.242514481193462,-0.0036334656214902505,10.506831364213962,,12.370472559052766,-0.03422757256127795
8,5,13.242360239694062,-0.0036100862203527484,10.506640213383605,,12.370488315278804,-0.03423020714677305
8,4,13.241236813942745,-0.003439809386108772,10.50710022920341,,12.36948648484929,-0.03406269858757227
8,3,13.240589054246536,-0.0033416354803683657,10.505838943429696,,12.374401084915714,-0.034884562000467634
8,2,13.235515537450583,-0.0025728637379789365,10.506191669594932,,12.371702099203226,-0.034433173036842124
8,1,12.261386273560797,0.13957430792626369,9.657653935617232,,12.00424136634718,0.026103131010955516
9,7,13.35380613893013,0.0016699989583768282,10.600391638250484,,12.005308548939444,-0.3320143834630549
9,6,13.357386767196823,0.0011345519361634082,10.584107612144908,,12.008559954309677,-0.33273598177511854
9,5,13.356899767312491,0.0012073863158819087,10.583951132028329,,12.008273301193004,-0.3326723557675657
9,4,13.357001789516842,0.0011921283720367493,10.582443779532728,,12.008321067455482,-0.33268295794200875
9,3,13.355512458431873,0.0014148539060940823,10.581844848765744,,12.00744335212843,-0.33248814744300326
9,2,13.351045048896248,0.002082794234425145,10.580047978206299,,12.004811925507829,-0.3319041829015199
9,1,12.171823082694173,0.17057857299543866,9.945455497549306,,11.218740248067473,-0.16318943055876867
10,7,13.406655658464054,-0.012438172041910889,10.8551554945862,,11.583962759954513,-0.002212248781469306
10,6,13.406949803615328,-0.01248259878841651,10.857812000539722,,11.590430284199831,-0.0033316656185327087
10,5,13.406313532068724,-0.012386499587357713,10.857244377145097,,11.59020453873752,-0.0032925824508818202
10,4,13.406286898065426,-0.01238247702313533,10.857110122880131,,11.590183550190233,-0.0032889487557776764
10,3,13.404519697068386,-0.012115592475765435,10.855518425896875,,11.58955636478835,-0.0031803687398714864
10,2,13.399167475372025,-0.011307508981651448,10.850693098481978,,11.587656359745576,-0.0028514706423754532
10,1,12.461043989279046,0.1253456519309155,9.657847868851666,,11.305730459877202,0.04535334459806739
