Dataset,n_features,Train_RMSE,Train_R2,CV_RMSE,CV_R2,Test_RMSE,Test_R2
1,7,14.94814459949984,-0.41410651535762777,9.547478620847453,,19.56892655592341,-1.1573684420156845
1,6,18.639472777536064,-1.1987446247225186,14.819317052266209,,21.135702784056825,-1.516655102379909
1,5,18.121185506118533,-1.0781684877995152,12.618875298656633,,19.04914778133745,-1.0442848825430016
1,4,7.452391015121732,0.6485214632086191,14.472164894020736,,10.231553440547053,0.4102425049441355
1,3,15.04075947693214,-0.4316836829665027,11.327051731450275,,14.838805739113033,-0.24047556429145045
1,2,20.493841995806953,-1.657995918476657,12.215249317808153,,18.25263867049745,-0.8769021342730718
1,1,12.65306589486031,-0.013209101130196466,9.603607302743143,,15.357442791235897,-0.32870364794380147
2,7,22.627204111650748,-2.0823179461794155,15.875377099122543,,20.77931922562834,-1.3569384248876606
2,6,5.543713918310793,0.8149806005248641,12.019873079869946,,7.0574183187017105,0.728119958579629
2,5,21.893083409155683,-1.885556014341656,16.14274275131786,,16.35139890922979,-0.4594708796332634
2,4,7.404331059410324,0.6699442501374933,11.596781947121542,,9.424747837490061,0.515130255555758
2,3,9.622023866171197,0.44262369076915786,9.472601694648066,,11.125954219586761,0.3242903149007136
2,2,17.86986620892062,-0.9224641412026464,12.857729836048268,,11.169811800694315,0.3189526331047823
2,1,12.460197134002204,0.06531457041491318,11.966263991167974,,10.985419879660354,0.341252578077909
3,7,23.514492377648974,-2.8013655077979633,13.956088272962367,,25.940971877587362,-1.547950275981198
3,6,19.74608177070463,-1.6805892800644635,16.979879727458833,,20.899643312050156,-0.6538503556948392
3,5,16.40976267931629,-0.8512838593794163,12.37886783801881,,17.3897705129887,-0.1450017862651769
3,4,15.981482922864677,-0.755911262016981,10.082630949289749,,17.81631480983567,-0.2018609331590706
3,3,14.548636243140054,-0.4551674949743343,12.529175706837597,,16.891509695055202,-0.08032741265304466
3,2,17.071485234386277,-1.003600021669869,12.130408849191925,,17.20936123628017,-0.12136749799072
3,1,13.885918424052718,-0.32561568256952245,10.837944353295462,,15.782532544868031,0.056869369870274133
4,7,22.37950968629429,-2.308507974993655,18.95261108499485,,24.4508841949582,-1.5315538645339375
4,6,22.589877641664245,-2.3710004331104417,10.050490501384507,,26.506635559936573,-1.975138917506674
4,5,7.308575690756995,0.6471447777935042,16.165019852599432,,12.570684123155829,0.3308617409888551
4,4,8.408257884485552,0.5329718077901324,12.99817376695837,,13.43077631867307,0.2361637460243261
4,3,8.334070770605518,0.5411767474224953,9.771661181311439,,13.158269745626193,0.26684532976870534
4,2,13.792797203044126,-0.2567119730399017,8.123057182773115,,17.331140914760496,-0.2718981679227912
4,1,12.381960731013542,-0.01276782550458977,9.277719332185088,,16.521908559201986,-0.15589520828813286
5,7,25.05425970109531,-2.6096041474480502,22.355181446349793,,20.250299904370895,-2.1271359156955856
5,6,22.03399925124636,-1.791792190276981,18.661476250326615,,16.34539884069831,-1.0373933438779193
5,5,18.381125103479594,-0.9428559833446166,11.885073673862763,,19.71515567393015,-1.9640413636900593
5,4,20.338140307439563,-1.3785862583575712,14.352895643013815,,14.459360157018537,-0.594343844490204
5,3,18.552676993775773,-0.9792907466859917,14.437770825006048,,12.542658003416417,-0.19967331849429537
5,2,17.754581424908437,-0.8126639738154546,11.6262841616232,,13.067815375231184,-0.30223636458980696
5,1,13.90058528755327,-0.11112418532156476,10.991918038220032,,11.892720621823715,-0.07856487351569474
6,7,22.415749355991295,-1.8152355072383548,17.88475393485036,,16.85083907812305,-1.3193528260642182
6,6,18.85526055439212,-0.9919263835931504,12.723892526328576,,15.258498676979318,-0.9017234686100302
6,5,21.868457274366918,-1.6794428643588204,12.653121228887091,,17.161963875756484,-1.405790049425924
6,4,16.435032519081318,-0.5133847143910082,10.405653272151369,,14.518226018130191,-0.7216737726246638
6,3,21.49857416173788,-1.589569208923797,15.187659343641561,,18.942355408850506,-1.9308373605645777
6,2,14.26648558427804,-0.14036062011929062,13.822314287815217,,13.214240337627624,-0.42629106007883233
6,1,12.783182312892645,0.08444134310334184,12.75446775602044,,11.933926202168179,-0.16329658476696518
7,7,15.289656192952078,-0.310989298769911,15.685001556305496,,18.531359404506127,-1.8919520108822043
7,6,3.9808113776911327,0.9111316929601677,8.648594838596633,,6.396855310856484,0.6554045179410504
7,5,16.312575304636987,-0.49227466567309786,17.961711814308163,,18.02830114890892,-1.7370714334045454
7,4,21.537593717761233,-1.60134568075879,11.902244171746126,,25.724563016499072,-4.572788183187057
7,3,12.134416998931114,0.17426339430168003,18.263998333335945,,14.87705692969655,-0.8638483510123998
7,2,9.823750023544925,0.45879934618054574,12.816516636717271,,12.017871708527215,-0.21627463878101882
7,1,13.741036092566816,-0.05887005761200492,13.189745953115226,,12.816544824211014,-0.3833065885799263
8,7,18.674162964494723,-0.9957976644867441,16.373097934506013,,20.235998653752826,-1.7675330446781228
8,6,20.050973099722878,-1.3009391301090707,14.993449359322598,,16.56521207196246,-0.8545456661504209
8,5,20.034152150312202,-1.2970801906006524,13.535009333068988,,19.987683621656913,-1.7000292218867532
8,4,19.767503959578484,-1.236340299990832,12.051747812378098,,17.8042342703731,-1.1423485589521332
8,3,12.878117418092309,0.05084097360676987,10.085911733156575,,13.003016042736107,-0.1426986864646962
8,2,13.74049364681033,-0.08053513340139751,11.321102953314282,,12.72010146660564,-0.09351484379704722
8,1,19.38292043824388,-1.150169253535788,10.349667221384982,,18.76096320778443,-1.378777351682892
9,7,2.6778975027817444,0.9598531118010402,7.937333365610167,,3.4461168881083433,0.890245516584762
9,6,25.955900748221676,-2.771691800862733,17.343403212003707,,27.271628462870193,-5.873602368746757
9,5,22.976508707006026,-1.9555074895234412,19.40671496079503,,21.723836534830408,-3.3614943496459837
9,4,14.140930820305414,-0.1194893937220971,10.712164020791162,,11.46301434303494,-0.2143948964484157
9,3,8.967125103484284,0.5498363270288521,12.705308319231493,,8.566079844772513,0.3218488569832273
9,2,12.462090257063448,0.1305476759165456,14.540488662139374,,11.501160205027166,-0.22249071068057047
9,1,13.578366799173605,-0.03218860590274941,11.235646670552704,,12.28842949121878,-0.3955809275715758
10,7,4.772006535099641,0.8717286514384002,13.895252140703834,,8.739811857753715,0.42950798748179464
10,6,7.415843930398648,0.6902232894406375,10.790406669558443,,10.434136417753,0.18687292563940405
10,5,8.146552119078871,0.6261690263871682,16.835411041093998,,9.781685305445336,0.2853839365498083
10,4,10.935132289405855,0.3264409374099111,12.895975938407652,,9.50955932532198,0.32459202375791274
10,3,15.800463077575422,-0.40626520724318893,11.521848522314167,,16.11685443891358,-0.9400189316331762
10,2,13.015960408909672,0.045710733654335756,10.163071749307699,,11.564397687950727,0.0011703235152292768
10,1,12.638585257920456,0.10024446681966248,11.373397574239645,,13.18728393236686,-0.29884137530735444
