Dataset,n_features,Train_RMSE,Train_R2,CV_RMSE,CV_R2,Test_RMSE,Test_R2
1,7,2.2961760356480116,0.9666329430374424,4.8662208208955215,,4.760821358696184,0.8723108234396706
1,6,3.339793833805382,0.9294094022046971,5.3428887251243715,,4.308677153735623,0.8954128754812997
1,5,4.222592855256428,0.8871592511316466,6.087588524073352,,6.6770571725295405,0.748834199163908
1,4,4.210781006717375,0.8877896664619095,6.004694883617623,,6.652631249574755,0.7506684608553011
1,3,5.4123957695335045,0.8146098591238152,6.159841615558007,,7.172966229179561,0.7101402673543856
1,2,7.839050862689243,0.611103076726918,7.930747017552367,,12.037520298978885,0.18367258844991774
1,1,10.236201146813245,0.3368906288426614,8.452589500177597,,13.980036017005295,-0.10104963066853823
2,7,2.4528438894232796,0.9637794147791321,5.059686890547271,,5.5614443577575186,0.8311656541319142
2,6,3.1640924977972946,0.9397282241226064,5.512713617626159,,5.666582260392694,0.8247217607030342
2,5,3.1578660243996066,0.9399652028838726,5.35859354359157,,5.961466340663721,0.8060044361007961
2,4,4.470112407148473,0.8797036267217234,6.203725434138831,,6.479585901057145,0.7708182084071203
2,3,8.408665070687574,0.574333223683867,8.014020113631467,,7.940589161980966,0.6558156969516742
2,2,8.789088400673867,0.5349460781463262,8.137690462013309,,8.708003774392916,0.5860738883308387
2,1,11.9647077845965,0.1381735108951092,9.59311348426691,,12.349102282717016,0.16755340338163516
3,7,2.475127477419634,0.9578824056775057,5.172093283582093,,6.053382805239111,0.861255830966708
3,6,3.802577805391306,0.9005912455714696,5.732833781686814,,6.940730941389585,0.8175983002593343
3,5,4.271368279584081,0.8745697030452457,5.882023500032316,,7.509653778847355,0.7864702986909612
3,4,4.306055065401498,0.8725242509233503,5.926962178662973,,7.5053599912466025,0.7867144082324397
3,3,7.987736844270914,0.5613522445563044,7.753509823940812,,10.148507029537926,0.6100375624785824
3,2,8.534303737369065,0.49926885491406847,7.668224916651163,,9.874203088850368,0.6308332541266048
3,1,11.097664025491456,0.15329610117023085,8.696403198615267,,15.120412594741723,0.1343431964588192
4,7,2.065009127488935,0.9718307682741398,4.744494502487561,,7.496536945470746,0.7620315365962598
4,6,3.1245090720584856,0.9355096652612483,5.202509955227192,,7.786412945487252,0.7432721996529184
4,5,4.240326847861792,0.8812237202231348,5.962923901747087,,8.118017369946292,0.7209397445738317
4,4,4.213957953652793,0.8826963712445686,5.85137033646494,,8.213140129645053,0.7143616601389928
4,3,5.34412150494733,0.8113383194303689,6.12568235474669,,7.101629007303041,0.7864429089442425
4,2,8.506459955878933,0.5219990332107823,7.848529631458644,,10.155139895827196,0.5633134095108001
4,1,11.216786295978899,0.16887194445177867,9.007391985575527,,15.043990972020048,0.04164996466818904
5,7,2.3656738477873005,0.9678185087404733,5.219163258706468,,5.016916704592207,0.8080634785121746
5,6,3.81289089239896,0.9164002106386367,5.872777551528079,,5.96943764519987,0.7282618097228781
5,5,4.36555474116381,0.8904088954677792,6.157945185086478,,6.065354343019809,0.7194590946353052
5,4,4.329209689503322,0.8922260821190399,6.173688981876334,,6.027380978056829,0.722960863438625
5,3,5.351335359901794,0.835327619334969,6.234154684948139,,7.18344809916817,0.6064954528203974
5,2,8.497133840972069,0.5848152957366739,8.090200011006447,,10.220905588990956,0.20335911378988036
5,1,10.822043043630801,0.32653513811296464,9.29006684651787,,12.27427707793584,-0.1488826850261471
6,7,2.2368968397967506,0.97196502845627,5.197324328358207,,6.188576227671992,0.6871722675047944
6,6,3.2184919014387865,0.9419619183644614,5.39473016206844,,6.96118400961113,0.6041870627735071
6,5,4.285933231592936,0.8970801819170394,5.827593653593495,,7.889032658994085,0.49164012387390577
6,4,4.237681192786175,0.8993845278234949,5.850634471473789,,8.075986615782469,0.46726045146325845
6,3,5.188303949421572,0.8491799678400572,5.793536526642795,,7.133704681610947,0.584324899437553
6,2,8.773949202863545,0.5686811494950639,7.940705263349382,,9.122343770986824,0.32026970567043156
6,1,12.314788048902736,0.1503069014640529,10.011010439585487,,10.965502002473729,0.017843275701466044
7,7,2.5484938668341215,0.9635774043513037,4.946681343283584,,6.0266036917326895,0.6941406293782513
7,6,2.6366382731204445,0.9610143471873026,4.965688965884861,,6.910026676716439,0.5978982418960009
7,5,4.235545373675538,0.8993943470655155,5.765048690476191,,7.242984398390306,0.5582143313852297
7,4,4.192368504796893,0.9014350272189415,5.805033079246618,,7.199201163023305,0.5635393029790998
7,3,4.837995940567833,0.8687393029573174,5.617835088590927,,9.328196865951787,0.2672228303542832
7,2,8.525368640096248,0.5924038800079139,7.526668806217201,,11.00769500774284,-0.02039729795642531
7,1,10.454745528254685,0.3870421098171325,8.853045668454548,,14.19569350575305,-0.6970309076817389
8,7,2.7737667497975753,0.9559674236564588,5.312427562189053,,4.402270109876549,0.8690224376385397
8,6,3.835254881535386,0.9158173323507739,5.647817249241219,,5.591132969599513,0.7887274018344647
8,5,4.98711922523127,0.857657783939882,6.543992261759795,,5.6724062075135295,0.7825406033893575
8,4,4.918093089758824,0.8615707994520214,6.4659626425129595,,5.693241631618098,0.78094016090341
8,3,5.469574262551299,0.8287852138483882,6.274825896754567,,5.9082721209763625,0.7640801351418507
8,2,8.848631338836562,0.5518881547977563,7.893514718903261,,8.567437785475175,0.5039271598561909
8,1,11.94207424067181,0.18380532948836703,9.389028826243608,,12.477716278888495,-0.05223742438793977
9,7,2.530789620004089,0.9641428244744988,5.029946517412941,,5.241978432245146,0.7460473662561087
9,6,3.513954669953895,0.9308716330221466,5.486360695734616,,5.553954588938195,0.7149198945618813
9,5,4.426549153258632,0.8903030455714177,5.895486605018121,,6.847830696415215,0.5666205733686795
9,4,4.414203084704633,0.890914102808212,5.793073991953327,,6.684089773516534,0.5870981675648264
9,3,5.5376651876135705,0.8283209202145522,5.927659062637227,,6.624934119794005,0.5943743691836973
9,2,8.959320988825928,0.5506195435303034,8.267185568861859,,8.02940178700047,0.404161389172622
9,1,12.323879420744909,0.149726059341442,9.82954465734711,,11.011076451497093,-0.12052568966881805
10,7,2.456304187225222,0.9660146381525859,5.276799079601992,,3.9180697874428883,0.8853458615107725
10,6,3.8182955928753923,0.9178766430701195,5.9239039759535705,,5.6079121259665765,0.7651190469459292
10,5,4.503746557819356,0.8857449282027029,6.425780783985914,,5.52374410015115,0.7721166987307531
10,4,4.442054239254314,0.8888536217866823,6.316096032419074,,5.529319492887828,0.7716564384112788
10,3,5.720522699467366,0.8156687247473285,6.5250017764791135,,5.088138708012625,0.8066414925089855
10,2,9.113918576122146,0.5321163279394983,8.429264143669,,7.210095759461341,0.6117356942848606
10,1,12.177771906269921,0.16466001188957158,9.617958662344483,,11.45383340260902,0.02017813910280064
