learning_rate,max_depth,subsample,n_estimators,reg_lambda,colsample_bytree,LOO-train-RMSE,LOO-train-R2,LOO-val-RMSE,LOO-val-R2,test-RMSE,test-R2,
0.3,5,0.7,100,5,0.8,0.208240427,0.995265082,2.378334688,,0.244373819,0.959229047,
0.4,6,0.7,100,5,0.8,0.106538209,0.99873234,2.554076793,,0.244452564,0.959202767,
0.4,4,0.7,100,10,1,0.285104937,0.991155491,2.243806856,,0.244486571,0.959191415,
0.3,4,0.6,100,5,0.8,0.381947648,0.983756919,2.300372944,,0.244548061,0.959170885,
0.1,4,0.7,200,10,1,0.773772983,0.935292813,1.865422154,,0.244548687,0.959170676,
0.3,7,0.7,100,5,1,0.14538168,0.997693443,2.318448299,,0.244557902,0.959167599,
0.3,8,0.7,100,5,1,0.145312792,0.997695951,2.31755347,,0.244557902,0.959167599,
0.2,7,0.8,200,5,0.6,0.120209323,0.998399524,2.271588335,,0.244564977,0.959165237,
0.2,8,0.8,200,5,0.6,0.120206674,0.998399572,2.27192744,,0.244564977,0.959165237,
0.1,3,0.9,400,10,0.8,0.264606179,0.992282213,2.302351514,,0.244565436,0.959165083,
0.1,3,0.7,400,10,1,0.338348666,0.987602565,2.139526578,,0.244568848,0.959163944,
0.1,6,0.6,200,3,1,0.265139617,0.992327257,2.115615412,,0.244594134,0.9591555,
0.1,7,0.8,200,10,0.8,0.676615945,0.950516666,2.067907626,,0.244622987,0.959145863,
0.1,8,0.8,200,10,0.8,0.676615334,0.950516753,2.067906136,,0.244622987,0.959145863,
0.2,5,0.6,100,3,0.8,0.364359872,0.985296155,2.294623972,,0.244646256,0.95913809,
0.3,4,0.7,200,5,0.8,0.042639442,0.999796388,2.415351519,,0.244709847,0.959116845,
0.2,5,0.8,100,5,0.6,0.343757065,0.987157762,2.155103395,,0.244753987,0.959102095,
0.3,7,0.8,100,5,1,0.067244786,0.999506539,2.425058598,,0.244834092,0.95907532,
0.4,5,0.8,100,10,0.6,0.301803227,0.990103632,2.108932784,,0.244933554,0.959042062,
0.1,4,0.8,400,5,1,0.028720224,0.999909801,2.465389395,,0.244967201,0.959030808,
0.4,5,0.8,200,10,0.8,0.041223494,0.999812319,2.477287205,,0.24503032,0.959009693,
0.1,5,0.9,400,10,0.8,0.15918493,0.997255999,2.419106761,,0.245112742,0.958982112,
0.4,4,0.9,100,10,0.6,0.22552627,0.994477201,2.265708337,,0.245175254,0.958961188,
0.4,6,0.8,200,10,0.8,0.04025507,0.999820194,2.464162672,,0.245193036,0.958955235,
0.4,6,0.7,200,10,1,0.058759986,0.999616801,2.354820283,,0.245199513,0.958953066,
0.3,3,0.8,100,5,1,0.13028115,0.998132987,2.417811025,,0.245243199,0.958938439,
0.2,3,0.9,200,10,0.8,0.256075254,0.992808487,2.368927682,,0.245244269,0.95893808,
0.2,3,0.7,100,3,0.8,0.27375158,0.991781076,2.306143219,,0.24529173,0.958922186,
0.3,6,0.6,100,5,1,0.275941148,0.99160833,2.234480268,,0.24529954,0.95891957,
0.3,7,0.6,100,5,1,0.274914094,0.991663384,2.235476843,,0.24529954,0.95891957,
0.3,8,0.6,100,5,1,0.274912536,0.991663495,2.23547732,,0.24529954,0.95891957,
0.2,6,0.6,100,10,0.8,0.974007975,0.897220425,1.74145948,,0.245322069,0.958912024,
0.2,7,0.6,100,10,0.8,0.974008092,0.8972204,1.741458646,,0.245322069,0.958912024,
0.2,8,0.6,100,10,0.8,0.974008092,0.8972204,1.741458646,,0.245322069,0.958912024,
0.2,5,0.8,200,5,1,0.026197784,0.999925392,2.459027285,,0.245370067,0.958895944,
0.1,4,0.9,200,10,0.6,0.700705179,0.946871871,2.02719623,,0.245486444,0.958856944,
0.2,5,0.6,100,10,0.8,0.974276142,0.897158075,1.744610137,,0.24561179,0.958814918,
0.1,6,0.7,300,5,1,0.158507962,0.99727254,2.239730814,,0.24562346,0.958811004,
0.1,3,0.8,400,3,1,0.019408209,0.999956092,2.359794239,,0.245625922,0.958810178,
0.2,7,0.7,100,5,1,0.324721238,0.988535856,2.211590925,,0.245664164,0.958797351,
0.2,8,0.7,100,5,1,0.324721167,0.988535862,2.211590925,,0.245664164,0.958797351,
0.4,4,0.8,200,10,1,0.021407751,0.999949633,2.479882905,,0.245683354,0.958790914,
0.2,3,0.8,300,5,1,0.015664316,0.999971653,2.507727059,,0.245699462,0.95878551,
0.2,4,0.8,100,3,0.6,0.16614511,0.996989302,2.141444524,,0.24571182,0.958781365,
0.3,5,0.8,200,10,0.6,0.198524609,0.995662793,2.222156243,,0.245747347,0.958769444,
0.3,6,0.8,100,5,1,0.067871011,0.999496876,2.433070699,,0.24576694,0.958762869,
0.2,6,0.7,100,3,0.6,0.280928983,0.991373772,2.128637276,,0.245832001,0.958741033,
0.4,6,0.9,200,10,0.6,0.052997092,0.999690715,2.335535133,,0.245859437,0.958731823,
0.4,8,0.8,200,10,0.8,0.040164632,0.999820912,2.480751889,,0.245867057,0.958729265,
0.2,3,0.8,100,10,0.6,0.778788513,0.934403496,1.925648949,,0.245963705,0.958696813,
0.1,4,0.7,200,5,1,0.360105424,0.985955497,2.129696408,,0.245980521,0.958691165,
0.2,3,0.8,100,10,1,0.630577765,0.956958891,2.049824819,,0.246063619,0.95866325,
0.2,7,0.6,200,5,0.6,0.354891522,0.985957323,2.133929447,,0.246149977,0.95863423,
0.2,8,0.6,200,5,0.6,0.354891522,0.985957323,2.133929447,,0.246149977,0.95863423,
0.2,5,0.6,200,10,0.8,0.559803791,0.965899324,1.967345328,,0.24622373,0.958609438,
0.4,3,0.9,100,10,0.8,0.222111427,0.994589971,2.420683229,,0.246229003,0.958607665,
0.1,5,0.6,200,3,1,0.264822001,0.992350798,2.115520641,,0.246235781,0.958605386,
0.4,3,0.8,100,10,1,0.22330905,0.994559649,2.372553484,,0.246239565,0.958604114,
0.2,4,0.6,100,10,0.8,0.974914922,0.897020402,1.742903716,,0.246243873,0.958602665,
0.1,5,0.7,200,10,1,0.771794564,0.935615853,1.868350649,,0.246267368,0.958594765,
0.4,7,0.9,200,10,0.6,0.052975725,0.999690629,2.326224113,,0.246270245,0.958593798,
0.4,8,0.9,200,10,0.6,0.052975722,0.999690629,2.326224292,,0.246270245,0.958593798,
0.2,3,0.8,100,3,1,0.143145352,0.99772864,2.480332421,,0.246380708,0.958556644,
0.1,8,0.7,300,5,1,0.158697759,0.997266216,2.235233152,,0.24639827,0.958550736,
0.2,7,0.8,100,5,0.6,0.343435283,0.98717688,2.156017745,,0.246416226,0.958544695,
0.2,8,0.8,100,5,0.6,0.343435112,0.987176891,2.15601402,,0.246416226,0.958544695,
0.2,6,0.8,100,5,0.6,0.343328764,0.987182803,2.154156635,,0.246436712,0.958537802,
0.4,4,0.9,200,10,0.6,0.056074914,0.999654615,2.347032556,,0.24651024,0.958513056,
0.4,3,0.8,200,10,1,0.040624969,0.999816473,2.475500429,,0.246524467,0.958508267,
0.1,7,0.7,300,5,1,0.158408269,0.997276029,2.236950422,,0.246592867,0.95848524,
0.4,5,0.9,200,10,0.6,0.053689,0.999682846,2.324812436,,0.246638278,0.958469948,
0.1,6,0.6,400,10,0.8,0.543800715,0.967978022,1.985705817,,0.246657595,0.958463443,
0.1,7,0.6,400,10,0.8,0.544060781,0.967946753,1.989894533,,0.246657595,0.958463443,
0.1,8,0.6,400,10,0.8,0.544060781,0.967946753,1.989894533,,0.246657595,0.958463443,
0.2,4,0.8,100,5,0.6,0.353557993,0.986412475,2.159915233,,0.246663145,0.958461573,
0.2,5,0.6,200,5,0.6,0.355796348,0.985883411,2.142079214,,0.246672391,0.958458459,
0.2,4,0.8,200,5,0.6,0.127818969,0.998194385,2.294800745,,0.246685278,0.958454119,
0.4,6,0.8,200,10,0.6,0.099293189,0.998903956,2.211836087,,0.246811343,0.958411645,
0.1,5,0.6,400,10,0.8,0.544084879,0.967944203,1.985607216,,0.246832459,0.958404528,
0.1,4,0.7,200,3,0.8,0.242127368,0.993605161,2.270116212,,0.246922916,0.958374036,
0.2,5,0.8,400,10,1,0.01713376,0.999968173,2.455506245,,0.246929979,0.958371654,
0.4,7,0.8,200,10,0.8,0.040152158,0.999821031,2.482911514,,0.246962689,0.958360625,
0.2,4,0.8,200,10,1,0.181180523,0.996446318,2.366303245,,0.247005644,0.958346139,
0.1,5,0.8,200,3,1,0.070801157,0.999453951,2.380972916,,0.247016215,0.958342573,
0.1,6,0.9,400,10,0.8,0.158318358,0.997285331,2.422861079,,0.247050635,0.958330963,
0.1,6,0.8,300,5,0.8,0.129976068,0.998161033,2.37480394,,0.247052108,0.958330466,
0.4,8,0.8,200,10,0.6,0.099104473,0.998907471,2.213116432,,0.247106593,0.958312084,
0.2,5,0.9,100,5,0.8,0.177640298,0.996585404,2.457003528,,0.247110491,0.958310769,
0.2,7,0.7,100,3,0.6,0.281020573,0.991370091,2.133055187,,0.247113292,0.958309824,
0.2,8,0.7,100,3,0.6,0.281023783,0.991369923,2.133092589,,0.247113292,0.958309824,
0.3,7,0.7,200,5,0.8,0.039377212,0.999824294,2.45315096,,0.247115599,0.958309046,
0.4,3,0.6,100,10,0.8,0.579257147,0.963258058,2.13362416,,0.247125361,0.958305752,
0.4,6,0.8,100,5,0.8,0.040281984,0.999820917,2.517454961,,0.247133339,0.95830306,
0.2,3,0.6,100,3,0.8,0.413975244,0.981107127,2.289092229,,0.247153391,0.958296293,
0.4,7,0.7,200,10,1,0.058593897,0.999618538,2.355528722,,0.247170653,0.958290467,
0.4,8,0.7,200,10,1,0.058489565,0.999619976,2.357195521,,0.247170653,0.958290467,
0.2,3,0.6,200,10,1,0.470377958,0.97601659,1.957684592,,0.24717424,0.958289257,
0.2,3,0.8,400,10,1,0.043770839,0.999787333,2.412535557,,0.24728814,0.958250806,
0.2,7,0.8,100,3,0.6,0.154138767,0.997405573,2.167653491,,0.247289412,0.958250377,
0.2,8,0.8,100,3,0.6,0.154137948,0.997405601,2.167649974,,0.247289412,0.958250377,
0.1,5,0.8,400,5,1,0.024637931,0.999934007,2.430665785,,0.247431462,0.958202399,
0.1,5,0.7,300,5,1,0.159138878,0.997249351,2.239909762,,0.247432587,0.958202019,
0.1,8,0.9,400,10,0.8,0.158177304,0.997289505,2.422646934,,0.247451418,0.958195657,
0.1,7,0.9,400,10,0.8,0.158215914,0.997288381,2.423640573,,0.247457664,0.958193546,
0.1,4,0.9,200,10,0.8,0.554847163,0.966723969,2.148902356,,0.247461275,0.958192326,
0.2,5,0.7,400,10,1,0.050253448,0.999726473,2.269650945,,0.247468438,0.958189905,
0.3,3,0.7,200,5,1,0.033867424,0.999869639,2.396861853,,0.247474238,0.958187946,
0.1,5,0.9,300,10,1,0.225793594,0.994493659,2.404220923,,0.247518459,0.958173002,
0.2,5,0.7,300,5,0.8,0.039327183,0.999829189,2.320203805,,0.2475861,0.958150138,
0.3,4,0.7,300,10,1,0.039046085,0.999833239,2.351722369,,0.247589372,0.958149032,
0.2,5,0.8,100,3,0.6,0.156321616,0.997330892,2.169636076,,0.24759638,0.958146662,
0.1,6,0.7,400,5,0.6,0.23908174,0.993696137,2.146643849,,0.247648676,0.958128981,
0.3,4,0.8,100,5,0.6,0.168329802,0.996910965,2.144889528,,0.247701498,0.958111117,
0.2,4,0.7,100,10,0.8,0.813807184,0.928311773,1.886090563,,0.247715027,0.958106541,
0.4,5,0.8,100,5,0.8,0.041885997,0.99980676,2.520276749,,0.247723859,0.958103553,
0.4,4,0.8,200,10,0.6,0.103573112,0.998808398,2.213306175,,0.247765819,0.95808936,
0.2,6,0.8,400,10,1,0.016321186,0.999971167,2.459765145,,0.247892578,0.958046465,
0.3,5,0.7,100,3,1,0.042374148,0.999801037,2.434351282,,0.247925582,0.958035293,
0.2,8,0.8,400,10,1,0.016095312,0.999971931,2.4657783,,0.247993255,0.95801238,
0.4,3,0.7,100,5,1,0.099559981,0.998907209,2.414833041,,0.248040984,0.957996217,
0.3,3,0.8,100,10,0.6,0.52432813,0.970177981,2.044957488,,0.248102797,0.957975279,
0.1,4,0.9,400,10,0.8,0.16327458,0.997115402,2.419030959,,0.248161524,0.957955382,
0.1,8,0.8,300,5,0.8,0.129816814,0.998165799,2.374710182,,0.248185205,0.957947357,
0.1,3,0.6,300,5,1,0.317465896,0.989007853,2.018731886,,0.24819934,0.957942567,
0.4,3,0.7,200,10,1,0.077992597,0.999329187,2.343473749,,0.248205576,0.957940454,
0.1,4,0.6,200,1,0.8,0.07758039,0.99930583,2.328157202,,0.248249214,0.957925663,
0.1,8,0.7,300,3,0.8,0.090646995,0.999098462,2.321343603,,0.248273844,0.957917314,
0.1,7,0.8,300,5,0.8,0.12988146,0.998164779,2.376168022,,0.248314931,0.957903384,
0.1,3,0.9,200,5,0.8,0.32398423,0.988505332,2.288066382,,0.248352561,0.957890625,
0.2,7,0.8,400,10,1,0.016102259,0.999971909,2.465051616,,0.248479806,0.957847463,
0.2,4,0.7,100,3,0.8,0.210138529,0.995158332,2.346070952,,0.248493624,0.957842775,
0.1,7,0.7,300,3,0.8,0.090610365,0.999099044,2.321494037,,0.248585414,0.957811625,
0.3,8,0.7,200,5,0.8,0.03932256,0.999824859,2.451963546,,0.248616307,0.957801138,
0.3,7,0.8,100,5,0.8,0.100057398,0.99890743,2.4707286,,0.248830919,0.957728252,
0.3,8,0.8,100,5,0.8,0.100045395,0.998907659,2.467413971,,0.248830919,0.957728252,
0.2,5,0.7,100,5,1,0.325778444,0.988457924,2.212442065,,0.248837616,0.957725977,
0.3,3,0.8,400,10,1,0.008874928,0.999991096,2.449285591,,0.248886164,0.95770948,
0.1,3,0.6,200,5,0.8,0.632278122,0.956576715,1.911551631,,0.24893411,0.957693185,
0.3,6,0.8,100,5,0.8,0.100239814,0.998903571,2.471546257,,0.2490431,0.95765613,
0.3,7,0.8,100,5,0.6,0.158658058,0.997247608,2.174297362,,0.249071979,0.95764631,
0.3,8,0.8,100,5,0.6,0.158658852,0.997247583,2.174313485,,0.249071979,0.95764631,
0.4,4,0.7,100,10,0.6,0.467352207,0.976176534,2.0389978,,0.249079482,0.957643758,
0.2,6,0.6,200,10,0.8,0.557493437,0.966182176,1.957161994,,0.249127789,0.957627327,
0.2,7,0.6,200,10,0.8,0.557504253,0.96618226,1.957818897,,0.249127789,0.957627327,
0.2,8,0.6,200,10,0.8,0.55750233,0.966182524,1.957805933,,0.249127789,0.957627327,
0.4,7,0.8,200,10,1,0.016992173,0.999968337,2.442621523,,0.249134733,0.957624965,
0.4,8,0.8,200,10,1,0.016989478,0.999968337,2.439370314,,0.249134733,0.957624965,
0.2,4,0.7,200,3,1,0.019055237,0.999959893,2.419217372,,0.249164027,0.957614999,
0.1,3,0.7,300,3,1,0.090607604,0.999088843,2.299343118,,0.249167237,0.957613907,
0.1,8,0.8,300,5,1,0.074794854,0.999394598,2.395896891,,0.249201874,0.957602122,
0.4,7,0.8,200,10,0.6,0.099104726,0.998907465,2.21311822,,0.249209118,0.957599657,
0.3,5,0.8,100,5,0.8,0.10356694,0.998831632,2.456802258,,0.249218644,0.957596415,
0.2,8,0.8,100,1,0.6,0.012793955,0.999981744,2.185734806,,0.249234636,0.957590973,
0.2,7,0.8,100,1,0.6,0.012743403,0.999981883,2.187423793,,0.249236552,0.957590321,
0.3,6,0.8,100,5,0.6,0.158714384,0.997245861,2.173114925,,0.249248176,0.957586365,
0.2,4,0.7,300,5,1,0.018330823,0.999963001,2.38072806,,0.249262889,0.957581358,
0.3,6,0.8,300,10,0.8,0.027921952,0.99991399,2.499321083,,0.249271498,0.957578428,
0.1,6,0.8,300,5,1,0.075048466,0.999390444,2.393522451,,0.249284371,0.957574046,
0.1,4,0.8,200,3,1,0.078592131,0.999326485,2.341724181,,0.249309908,0.957565353,
0.1,5,0.7,300,3,0.8,0.091414503,0.999083315,2.326886089,,0.249321814,0.9575613,
0.4,4,0.7,300,10,0.8,0.031120184,0.999891879,2.372540371,,0.249322062,0.957561216,
0.3,4,0.6,100,5,1,0.282362192,0.991234001,2.244259371,,0.249358104,0.957548945,
0.3,4,0.8,100,10,0.8,0.379499074,0.984384249,2.299131388,,0.249365219,0.957546522,
0.1,7,0.8,300,5,1,0.07475399,0.999395224,2.396504486,,0.249396129,0.957535997,
0.3,4,0.8,100,5,0.8,0.111384014,0.998644699,2.485377679,,0.249430113,0.957524423,
0.3,6,0.8,200,10,1,0.053283233,0.999690736,2.419513682,,0.249499085,0.95750093,
0.4,4,0.9,300,10,0.6,0.01497659,0.999974947,2.363895038,,0.249503058,0.957499576,
0.3,4,0.8,300,10,0.6,0.08679074,0.999165136,2.268470662,,0.249525473,0.957491939,
0.3,4,0.7,200,5,1,0.019400661,0.999958374,2.37289945,,0.249616891,0.957460787,
0.4,6,0.9,300,10,0.6,0.012927334,0.999981389,2.348838845,,0.249663869,0.957444773,
0.4,5,0.9,300,10,0.6,0.013359551,0.999980123,2.338715399,,0.249698348,0.957433019,
0.1,4,0.7,400,5,0.8,0.1226951,0.998362278,2.34358927,,0.249718745,0.957426064,
0.4,4,0.8,100,5,0.6,0.080869937,0.999283543,2.179205621,,0.249731036,0.957421873,
0.2,6,0.6,200,5,0.6,0.354801239,0.985964034,2.136145012,,0.249773,0.957407562,
0.2,6,0.6,200,3,0.6,0.163298122,0.996971955,2.13760691,,0.249877264,0.957371996,
0.4,6,0.8,200,10,1,0.017260958,0.999967311,2.443768592,,0.249932975,0.957352986,
0.3,7,0.8,100,10,1,0.307135186,0.989770517,2.257357964,,0.249935712,0.957352051,
0.3,8,0.8,100,10,1,0.307125727,0.989771093,2.257353583,,0.249935712,0.957352051,
0.2,4,0.6,200,5,1,0.160367629,0.997170124,2.14795412,,0.249938509,0.957351097,
0.3,5,0.8,300,10,0.8,0.028339963,0.999911585,2.495416718,,0.249962698,0.957342842,
0.2,4,0.8,300,10,0.6,0.225171802,0.994430653,2.240036869,,0.24998557,0.957335035,
0.2,8,0.8,400,1,0.6,0.000885853,0.999999914,2.189505791,,0.25000562,0.957328191,
0.1,5,0.8,400,5,0.8,0.052112059,0.999703573,2.40980635,,0.250013042,0.957325657,
0.3,7,0.8,200,10,1,0.052821289,0.999696192,2.414528647,,0.250014229,0.957325252,
0.3,8,0.8,200,10,1,0.052791295,0.999696578,2.414593467,,0.250014229,0.957325252,
0.2,7,0.8,400,1,0.6,0.000884105,0.999999914,2.191221063,,0.25005265,0.957312135,
0.3,6,0.7,100,3,1,0.041922082,0.999804897,2.409930156,,0.250054473,0.957311512,
0.2,8,0.8,200,1,0.6,0.001104418,0.999999865,2.189528969,,0.250083454,0.957301617,
0.4,7,0.9,300,10,0.6,0.012930604,0.999981357,2.339975024,,0.250085731,0.957300839,
0.4,8,0.9,300,10,0.6,0.012930785,0.999981356,2.339981699,,0.250085731,0.957300839,
0.2,7,0.8,200,1,0.6,0.001096679,0.999999867,2.191228566,,0.250095806,0.957297399,
0.2,8,0.8,300,1,0.6,0.000915952,0.999999908,2.189489504,,0.25011725,0.957290076,
0.3,3,0.7,100,10,0.6,0.67699198,0.950235711,1.967881626,,0.250134883,0.957284053,
0.2,7,0.8,300,1,0.6,0.000913516,0.999999909,2.191204299,,0.250143684,0.957281047,
0.3,3,0.8,200,5,1,0.01544794,0.999972715,2.476027744,,0.250174522,0.957270514,
0.1,3,0.8,100,1,0.8,0.225486795,0.994391764,2.377640613,,0.250179041,0.95726897,
0.2,7,0.7,400,10,1,0.049607801,0.999733375,2.265910843,,0.250223147,0.957253902,
0.2,8,0.7,400,10,1,0.049601068,0.99973346,2.266084814,,0.250223147,0.957253902,
0.2,8,0.7,300,5,0.8,0.038852704,0.9998326,2.323629217,,0.250277019,0.957235494,
0.2,5,0.7,100,3,0.6,0.281118398,0.991360208,2.118822679,,0.250277551,0.957235312,
0.2,7,0.7,300,5,0.8,0.038797194,0.999833207,2.322217578,,0.250296639,0.957228789,
0.1,4,0.7,400,5,0.6,0.247103877,0.993268095,2.161629075,,0.250371927,0.957203054,
0.2,5,0.7,300,10,0.6,0.356358693,0.986049477,2.082764896,,0.250458726,0.957173375,
0.2,7,0.6,200,3,0.6,0.162861916,0.996986832,2.13837514,,0.250489499,0.957162851,
0.2,8,0.6,200,3,0.6,0.162846924,0.996987385,2.137290037,,0.250489499,0.957162851,
0.3,4,0.7,100,5,0.6,0.292248291,0.990702276,2.176995985,,0.250494378,0.957161182,
0.4,6,0.9,400,10,0.6,0.003021716,0.999999001,2.353089193,,0.250515036,0.957154116,
0.4,6,0.7,300,10,0.6,0.079447593,0.99928955,2.173256377,,0.250549145,0.957142448,
0.2,5,0.9,200,5,0.8,0.025095866,0.999931031,2.560095573,,0.250617021,0.957119224,
0.3,4,0.8,100,5,1,0.077363995,0.999344506,2.4652593,,0.250629199,0.957115056,
0.3,5,0.6,100,10,1,0.647452664,0.95444637,1.928994572,,0.250663652,0.957103265,
0.4,3,0.9,100,10,0.6,0.306051319,0.989742562,2.228701353,,0.250680607,0.957097461,
0.2,4,0.7,100,1,1,0.012541518,0.999981419,2.422477902,,0.250691,0.957093904,
0.2,6,0.7,200,3,0.6,0.083681578,0.999216049,2.214226149,,0.250778361,0.957063995,
0.2,5,0.7,200,3,1,0.017088754,0.999967524,2.444392534,,0.250788576,0.957060497,
0.4,5,0.9,400,10,0.6,0.003289212,0.999998809,2.343060726,,0.250794532,0.957058457,
0.3,4,0.8,300,10,0.8,0.030702516,0.99989621,2.518507438,,0.25083677,0.957043992,
0.4,7,0.7,100,10,0.6,0.462770883,0.976634673,2.027270393,,0.250993594,0.956990263,
0.4,8,0.7,100,10,0.6,0.462770883,0.976634673,2.027270393,,0.250993594,0.956990263,
0.4,5,0.8,200,10,1,0.018055982,0.999964355,2.438342737,,0.250996885,0.956989135,
0.4,6,0.6,100,5,1,0.161080239,0.997069871,2.345775757,,0.251007877,0.956985367,
0.3,3,0.9,100,1,1,0.002723108,0.999999067,2.587009789,,0.251018988,0.956981559,
0.2,4,0.8,400,10,0.6,0.118429263,0.998449274,2.292369613,,0.251022265,0.956980436,
0.3,4,0.8,300,10,1,0.013013164,0.999981432,2.457681926,,0.251039675,0.956974469,
0.1,3,0.9,300,5,0.8,0.158058744,0.997226434,2.354252534,,0.251082215,0.956959885,
0.4,7,0.9,400,10,0.6,0.003027632,0.999998997,2.344344879,,0.251149895,0.956936679,
0.4,8,0.9,400,10,0.6,0.003027149,0.999998997,2.344351077,,0.251149895,0.956936679,
0.1,5,0.6,300,5,1,0.274590003,0.991791965,2.083827123,,0.251246912,0.956903403,
0.2,6,0.8,100,1,0.6,0.012939083,0.999981332,2.182687131,,0.251250997,0.956902001,
0.1,5,0.7,400,5,0.6,0.239426508,0.993677116,2.148656005,,0.251280046,0.956892035,
0.1,4,0.6,400,10,0.8,0.547469188,0.967551413,1.983531782,,0.251304843,0.956883527,
0.3,8,0.8,300,10,0.8,0.02796561,0.999913627,2.490893239,,0.251319183,0.956878606,
0.1,7,0.7,200,1,0.6,0.06577582,0.999517115,2.178520602,,0.251324372,0.956876825,
0.1,8,0.7,200,1,0.6,0.065775813,0.999517115,2.17861886,,0.251324372,0.956876825,
0.2,3,0.8,400,5,1,0.004433242,0.999997752,2.515172819,,0.251328449,0.956875426,
0.4,5,0.7,200,1,0.6,0.000852483,0.99999992,2.340612267,,0.251331272,0.956874457,
0.4,5,0.7,400,1,0.6,0.000754563,0.999999937,2.340644424,,0.251355968,0.956865982,
0.4,5,0.7,300,1,0.6,0.000786547,0.999999932,2.340658997,,0.251357712,0.956865383,
0.4,5,0.9,100,10,0.6,0.2212784,0.994675781,2.25190024,,0.25146916,0.956827124,
0.4,3,0.8,100,5,1,0.05970934,0.999602982,2.463959845,,0.251471127,0.956826449,
0.2,6,0.8,400,1,0.6,0.00088737,0.999999914,2.186470916,,0.251535769,0.95680425,
0.2,6,0.8,200,1,0.6,0.001095682,0.999999869,2.186476973,,0.251547078,0.956800366,
0.3,7,0.8,300,10,0.8,0.027931134,0.999913834,2.491033526,,0.251572474,0.956791643,
0.2,6,0.8,300,1,0.6,0.000916033,0.999999908,2.18646199,,0.2515737,0.956791222,
0.4,6,0.7,200,1,0.6,0.000844942,0.999999922,2.362806861,,0.251580772,0.956788792,
0.2,6,0.7,400,10,1,0.049701131,0.999732176,2.267757514,,0.251605418,0.956780325,
0.4,5,0.7,100,1,0.6,0.001340556,0.999999798,2.340382044,,0.251608933,0.956779118,
0.2,4,0.8,300,10,1,0.061732417,0.999586581,2.446310976,,0.25166708,0.956759139,
0.3,6,0.6,200,5,1,0.050724286,0.999706596,2.318929716,,0.251677357,0.956755607,
0.3,7,0.6,200,5,1,0.050345142,0.999710642,2.32128664,,0.251677357,0.956755607,
0.3,8,0.6,200,5,1,0.050454448,0.999709635,2.320512405,,0.251677357,0.956755607,
0.2,3,0.7,300,5,1,0.034242068,0.999867288,2.330079356,,0.251705791,0.956745835,
0.4,4,0.7,300,10,0.6,0.082771378,0.999230777,2.169523636,,0.25171782,0.956741701,
0.2,5,0.8,200,1,0.6,0.001127297,0.999999861,2.186603089,,0.251720058,0.956740932,
0.3,6,0.6,100,10,1,0.64626337,0.954602299,1.929887793,,0.251720593,0.956740748,
0.3,7,0.6,100,10,1,0.646263309,0.954602308,1.92988672,,0.251720593,0.956740748,
0.3,8,0.6,100,10,1,0.646263309,0.954602308,1.92988672,,0.251720593,0.956740748,
0.2,6,0.8,100,3,0.6,0.154492385,0.997393502,2.16848891,,0.251729734,0.956737606,
0.2,5,0.8,400,1,0.6,0.000901131,0.999999911,2.186519024,,0.251738624,0.95673455,
0.2,6,0.9,100,5,0.8,0.175586681,0.996661703,2.450153703,,0.251745486,0.956732192,
0.4,6,0.7,300,1,0.6,0.000775516,0.999999934,2.362727602,,0.25176104,0.956726845,
0.3,7,0.6,200,5,0.8,0.103152397,0.998759857,2.361486801,,0.251783986,0.956718956,
0.3,8,0.6,200,5,0.8,0.103141929,0.998760123,2.362035402,,0.251783986,0.956718956,
0.4,3,0.8,100,10,0.6,0.369327262,0.985134345,2.0745764,,0.251796098,0.956714792,
0.2,7,0.7,200,3,1,0.016754953,0.99996884,2.436345154,,0.251821443,0.956706078,
0.2,8,0.7,200,3,1,0.016727994,0.999968944,2.434979485,,0.251821443,0.956706078,
0.1,5,0.9,300,5,0.6,0.172845334,0.99673476,2.318845972,,0.251823145,0.956705493,
0.4,6,0.7,400,1,0.6,0.00075524,0.999999937,2.362800543,,0.251831145,0.956702742,
0.2,5,0.8,300,1,0.6,0.000937377,0.999999904,2.186537658,,0.251832092,0.956702416,
0.2,4,0.7,400,10,1,0.053072131,0.999694725,2.277275244,,0.251832278,0.956702352,
0.1,6,0.7,300,3,0.8,0.091038647,0.999090754,2.322121406,,0.251834628,0.956701544,
0.4,6,0.7,100,1,0.6,0.001311937,0.999999807,2.362638285,,0.251851059,0.956695894,
0.2,5,0.8,100,1,0.6,0.013425695,0.999979685,2.183343631,,0.251861856,0.956692181,
0.4,7,0.6,100,5,1,0.1614502,0.997054826,2.348008897,,0.251864412,0.956691302,
0.4,8,0.6,100,5,1,0.16097683,0.997071821,2.347377833,,0.251864412,0.956691302,
0.1,5,0.7,400,5,0.8,0.116337816,0.998527276,2.325009132,,0.251874978,0.956687668,
0.1,4,0.9,300,5,0.6,0.179447809,0.996483314,2.345459774,,0.251875553,0.95668747,
0.4,7,0.7,200,1,0.6,0.000844795,0.999999922,2.362053533,,0.251914702,0.956674005,
0.4,8,0.7,200,1,0.6,0.000851477,0.999999921,2.361856123,,0.251914702,0.956674005,
0.4,7,0.7,100,1,0.6,0.001317621,0.999999805,2.361942877,,0.251918412,0.956672729,
0.4,8,0.7,100,1,0.6,0.001321198,0.999999804,2.361702164,,0.251918412,0.956672729,
0.3,3,0.9,200,1,1,0.001011925,0.999999887,2.587851824,,0.251954444,0.956660334,
