PI-content,CF-content,Sizing agent-content,GP-content,TS_pred,TC_pred
0.9329702679414335,0.048864948118090334,0.03572275155090722,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329706047901132,0.048864947859602714,0.03184352315500331,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329703443959717,0.048864669327738114,0.03533903252525803,0.018165397725073286,79.09170532226562,4.1431074142456055
0.932970605703443,0.04886495928161201,0.0353441098668024,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329706126657031,0.048864943040596284,0.03332888031761628,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329706012113612,0.04886467738999493,0.03320848877912403,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329706012032912,0.04886467738999493,0.0355935263649147,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329706058343661,0.04886470396655003,0.03444977755239513,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329705763466447,0.04886494637732196,0.03452615205476923,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329705706441425,0.04886467738999493,0.031016202373635875,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329706135277708,0.048864673825878106,0.03583989730805989,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329705994877554,0.04886468724458585,0.03031535244090153,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329706022195907,0.048864943040596284,0.03960823056283161,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329705790543715,0.04886493401893506,0.03237160899509031,0.018165397725073286,79.09170532226562,4.1431074142456055
0.93297058034417,0.048864672147662366,0.03102295588570861,0.018165397725073286,79.09170532226562,4.1431074142456055
0.932970569519117,0.04886444343420114,0.03598473534705315,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329705834064607,0.048864961838843084,0.03561202292123092,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329706137507456,0.048864933853371526,0.03598423119295886,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329702442627386,0.048864531182192236,0.03252634932070579,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329706062513965,0.0488646923952728,0.03571766734607814,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329705799790008,0.04886493405198606,0.032371232240113984,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329706135043664,0.04886467123850546,0.03429402100355624,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329706021238214,0.048864943040596284,0.039493258869105353,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329706135043664,0.04886462223222108,0.03440360222768156,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329705782744192,0.048864673825878106,0.030659711160359954,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329705472230516,0.04886462223222108,0.03475282320977016,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329705937211445,0.0488649467045024,0.03573355377424424,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329705472230516,0.04886496189626137,0.03475282320977016,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329706056748187,0.04886493364581094,0.03591663158860177,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329705933148562,0.048864666421061985,0.0340401376297556,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329706137149356,0.048864937908846155,0.03229386827122577,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329705994877554,0.04886468724458585,0.030879367000140257,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329704257004643,0.048864965688652305,0.03200918040734411,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329705942391333,0.04886493439730479,0.03099490140711667,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329705933148562,0.048864666421061985,0.033933441132451996,0.018165397725073286,79.09170532226562,4.1431074142456055
0.932970603351637,0.04886447826746458,0.03200918040734411,0.018165397725073286,79.09170532226562,4.1431074142456055
0.932970580845117,0.048864679255945405,0.030731570738714704,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329705783747853,0.048864959650068075,0.03509883489903667,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329706114905678,0.04886495300934423,0.03412914215054657,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329706056748187,0.04886493364581094,0.036017301674884435,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329705827870268,0.04886496210734616,0.038469779782788684,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329706046303411,0.04886496627400799,0.03496213856712283,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329706012602709,0.048864945149686374,0.037144552331968034,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329705933676558,0.04886495020258649,0.035755492480211,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329706072699684,0.04886496715029118,0.036353495626417674,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329706134377164,0.04886494068306766,0.03729164073035123,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329706012816907,0.048864666518461664,0.030731570738714704,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329705778281202,0.04886467801180302,0.03311206102208479,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329705729848004,0.048864952869745376,0.03278278378016789,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329706072970542,0.04886496715029118,0.033888250175500165,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329706013871447,0.0488649522138399,0.035584224596419536,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329706045410397,0.04886495251888318,0.03835509059233051,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329705632116033,0.0488644967024418,0.03837923105144242,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329705568612182,0.04886469493870739,0.035777523775205634,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329702403409763,0.04886495433651868,0.03338395106705849,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329706131563645,0.04886468680466901,0.03058796682481114,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329702679414335,0.048864948118090334,0.030918075761897496,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329706326455312,0.04886494282978795,0.031798184144244034,0.018165397725073286,79.09170532226562,4.1431074142456055
0.932970600064753,0.04886494378322646,0.03561202292123092,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329706135043664,0.04886462223222108,0.03434676590539661,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329705704902072,0.04886467889911332,0.03836640042107632,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329706125911454,0.04886469987385946,0.0329460543677171,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329707333249173,0.048864683237508345,0.03036816465677051,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329705847846836,0.04886493405198606,0.031971165816751,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329707298911253,0.04886468344905505,0.03292952400717023,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329706047901132,0.048864954644457066,0.03184352315500331,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329706109723162,0.048864723859854665,0.037404012123436574,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329705799790008,0.04886493405198606,0.032378405578668494,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329706114905678,0.0488648626259559,0.03412914215054657,0.018165397725073286,79.09170532226562,4.1431074142456055
0.932970580460004,0.048864672147662366,0.03410306084573129,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329703443959717,0.048864672147662366,0.03533903252525803,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329706072699684,0.04886496715029118,0.033124229262866164,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329705756194,0.0488649468490932,0.038049267569815984,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329703468388285,0.04886496210734616,0.03851983766499209,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329702442627386,0.048864953386532295,0.03252634932070579,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329705691876442,0.04886468158297577,0.037101517471587776,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329705933928448,0.04886494788613115,0.03187343677290031,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329705994453191,0.04886494405172954,0.038469779782788684,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329705779139295,0.048864692780667594,0.03664493057852366,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329706109723162,0.04886494637732196,0.037400378243042674,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329706058549078,0.04886492905265054,0.03434676590539661,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329705568612182,0.04886469493870739,0.03475311272110604,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329702403409763,0.04886486437559311,0.033331823233058555,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329706137149356,0.04886469987385946,0.03058796682481114,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329706328831652,0.04886494282978795,0.03228802811428269,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329705790543715,0.04886493401893506,0.03237878233364483,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329705942605532,0.04886466850356382,0.03099490140711667,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329704248260878,0.048864954644457066,0.03412955014553452,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329706124280692,0.048864943040596284,0.03332888031761628,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329706124199992,0.048864943040596284,0.03571391790340695,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329702403409763,0.04886495475898144,0.033331823233058555,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329706133929236,0.04886462223222108,0.035519166449079966,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329705641648978,0.04886494872434577,0.036802871723075094,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329705929081242,0.048864527998246435,0.03585006521289428,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329705994877554,0.04886468583509959,0.03714853557393946,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329705782510149,0.04886462223222108,0.03440360222768156,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329705734276944,0.048864952887339906,0.03278278378016789,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329705636271145,0.04886468158297577,0.03598336003422219,0.018165397725073286,79.09170532226562,4.1431074142456055
0.9329705922751688,0.04886468569964243,0.03957092603264975,0.018165397725073286,79.09170532226562,4.1431074142456055
0.932970605769005,0.04886493439730479,0.03604482600872998,0.018165397725073286,79.09170532226562,4.1431074142456055
